,year,month,day,minute,height
1459,2016,9,11,50,12.04
1460,2016,9,11,55,12.04
1461,2016,9,11,0,12.05
1462,2016,9,11,5,12.04
1463,2016,9,11,10,12.05
1464,2016,9,11,15,12.05
1465,2016,9,11,20,12.06
1466,2016,9,11,25,12.04
1467,2016,9,11,30,12.06
1468,2016,9,11,35,12.06
1469,2016,9,11,40,12.06
1470,2016,9,11,45,12.06
1471,2016,9,11,50,12.06
1472,2016,9,11,55,12.05
1473,2016,9,11,0,12.05
1474,2016,9,11,5,12.05
1475,2016,9,11,10,12.04
1476,2016,9,11,15,12.04
1477,2016,9,11,20,12.04
1478,2016,9,11,25,12.04
1479,2016,9,11,30,12.04
1480,2016,9,11,35,12.04
1481,2016,9,11,40,12.04
1482,2016,9,11,45,12.04
1483,2016,9,11,50,12.04
1484,2016,9,11,55,12.03
1485,2016,9,11,0,12.03
1486,2016,9,11,5,12.04
1487,2016,9,11,10,12.04
1488,2016,9,11,15,12.05
1489,2016,9,11,20,12.05
1490,2016,9,11,25,12.05
1491,2016,9,11,30,12.05
1492,2016,9,11,35,12.05
1493,2016,9,11,40,12.05
1494,2016,9,11,45,12.04
1495,2016,9,11,50,12.04
1496,2016,9,11,55,12.04
1497,2016,9,11,0,12.04
1498,2016,9,11,5,12.04
1499,2016,9,11,10,12.04
1500,2016,9,11,15,12.04
1501,2016,9,11,20,12.04
1502,2016,9,11,25,12.06
1503,2016,9,11,30,12.10
1504,2016,9,11,35,12.08
1505,2016,9,11,40,12.08
1506,2016,9,11,45,12.09
1507,2016,9,11,50,12.08
1508,2016,9,11,55,12.09
1509,2016,9,11,0,12.10
1510,2016,9,11,5,12.11
1511,2016,9,11,10,12.07
1512,2016,9,11,15,12.08
1513,2016,9,11,20,12.08
1514,2016,9,11,25,12.07
1515,2016,9,11,30,12.07
1516,2016,9,11,35,12.05
1517,2016,9,11,40,12.04
1518,2016,9,11,45,12.03
1519,2016,9,11,50,12.04
1520,2016,9,11,55,12.03
1521,2016,9,11,0,12.02
1522,2016,9,11,5,12.02
1523,2016,9,11,10,12.03
1524,2016,9,11,15,12.03
1525,2016,9,11,20,11.87
1526,2016,9,11,25,11.97
1527,2016,9,11,30,12.02
1528,2016,9,11,35,12.01
1529,2016,9,11,40,12.02
1530,2016,9,11,45,12.03
1531,2016,9,11,50,12.03
1532,2016,9,11,55,12.03
1533,2016,9,11,0,12.04
1534,2016,9,11,5,12.04
1535,2016,9,11,10,12.04
1536,2016,9,11,15,12.05
1537,2016,9,11,20,12.04
1538,2016,9,11,25,12.04
1539,2016,9,11,30,12.03
1540,2016,9,11,35,12.03
1541,2016,9,11,40,12.02
1542,2016,9,11,45,12.02
1543,2016,9,11,50,12.02
1544,2016,9,11,55,12.02
1545,2016,9,11,0,12.02
1546,2016,9,11,5,12.02
1547,2016,9,11,10,12.02
1548,2016,9,11,15,12.02
1549,2016,9,11,20,12.03
1550,2016,9,11,25,12.03
1551,2016,9,11,30,12.02
1552,2016,9,11,35,12.02
1553,2016,9,11,40,12.01
1554,2016,9,11,45,12.01
1555,2016,9,11,50,12.02
1556,2016,9,11,55,11.96
1557,2016,9,11,0,11.96
1558,2016,9,11,5,12.00
1559,2016,9,11,10,12.02
1560,2016,9,11,15,12.03
1561,2016,9,11,20,12.03
1562,2016,9,11,25,12.02
1563,2016,9,11,30,12.01
1564,2016,9,11,35,12.02
1565,2016,9,11,40,12.04
1566,2016,9,11,45,12.06
1567,2016,9,11,50,12.05
1568,2016,9,11,55,12.04
1569,2016,9,11,0,12.02
1570,2016,9,11,5,12.01
1571,2016,9,11,10,12.02
1572,2016,9,11,15,12.01
1573,2016,9,11,20,12.02
1574,2016,9,11,25,12.00
1575,2016,9,11,30,12.00
1576,2016,9,11,35,11.92
1577,2016,9,11,40,11.99
1578,2016,9,11,45,11.98
1579,2016,9,11,50,11.96
1580,2016,9,11,55,12.00
1581,2016,9,11,0,11.98
1582,2016,9,11,5,12.00
1583,2016,9,11,10,12.00
1584,2016,9,11,15,12.01
1585,2016,9,11,20,11.99
1586,2016,9,11,25,12.00
1587,2016,9,11,30,12.00
1588,2016,9,11,35,12.02
1589,2016,9,11,40,12.02
1590,2016,9,11,45,12.01
1591,2016,9,11,50,12.03
1592,2016,9,11,55,12.03
1593,2016,9,11,0,12.01
1594,2016,9,11,5,12.00
1595,2016,9,11,10,11.97
1596,2016,9,11,15,11.99
1597,2016,9,11,20,11.97
1598,2016,9,11,25,11.99
1599,2016,9,11,30,11.99
1600,2016,9,11,35,12.00
1601,2016,9,11,40,11.99
1602,2016,9,11,45,11.99
1603,2016,9,11,50,11.99
1604,2016,9,11,55,12.00
1605,2016,9,11,0,11.87
1606,2016,9,11,5,11.98
1607,2016,9,11,10,12.01
1608,2016,9,11,15,12.01
1609,2016,9,11,20,12.01
1610,2016,9,11,25,11.94
1611,2016,9,11,30,12.01
1612,2016,9,11,35,12.02
1613,2016,9,11,40,12.02
1614,2016,9,11,45,12.01
1615,2016,9,11,50,12.00
1616,2016,9,11,55,12.01
1617,2016,9,11,0,11.98
1618,2016,9,11,5,12.01
1619,2016,9,11,10,11.93
1620,2016,9,11,15,12.00
1621,2016,9,11,20,11.99
1622,2016,9,11,25,11.98
1623,2016,9,11,30,11.99
1624,2016,9,11,35,11.99
1625,2016,9,11,40,11.99
1626,2016,9,11,45,12.00
1627,2016,9,11,50,12.00
1628,2016,9,11,55,11.99
1629,2016,9,11,0,11.99
1630,2016,9,11,5,12.00
1631,2016,9,11,10,11.99
1632,2016,9,11,15,12.00
1633,2016,9,11,20,12.00
1634,2016,9,11,25,12.00
1635,2016,9,11,30,12.01
1636,2016,9,11,35,12.00
1637,2016,9,11,40,11.98
1638,2016,9,11,45,11.98
1639,2016,9,11,50,11.97
1640,2016,9,11,55,11.96
1641,2016,9,11,0,11.97
1642,2016,9,11,5,11.97
1643,2016,9,11,10,11.99
1644,2016,9,11,15,11.99
1645,2016,9,11,20,12.00
1646,2016,9,11,25,12.00
1647,2016,9,11,30,12.01
1648,2016,9,11,35,12.01
1649,2016,9,11,40,12.00
1650,2016,9,11,45,12.01
1651,2016,9,11,50,12.02
1652,2016,9,11,55,12.02
1653,2016,9,11,0,12.02
1654,2016,9,11,5,12.02
1655,2016,9,11,10,12.02
1656,2016,9,11,15,12.02
1657,2016,9,11,20,12.02
1658,2016,9,11,25,12.01
1659,2016,9,11,30,12.01
1660,2016,9,11,35,12.00
1661,2016,9,11,40,12.00
1662,2016,9,11,45,12.00
1663,2016,9,11,50,12.00
1664,2016,9,11,55,12.01
1665,2016,9,11,0,12.02
1666,2016,9,11,5,12.01
1667,2016,9,11,10,12.02
1668,2016,9,11,15,12.02
1669,2016,9,11,20,12.02
1670,2016,9,11,25,12.02
1671,2016,9,11,30,12.03
1672,2016,9,11,35,12.02
1673,2016,9,11,40,12.02
1674,2016,9,11,45,12.01
1675,2016,9,11,50,12.02
1676,2016,9,11,55,12.01
1677,2016,9,11,0,12.01
1678,2016,9,11,5,12.01
1679,2016,9,11,10,12.01
1680,2016,9,11,15,12.01
1681,2016,9,11,20,12.01
1682,2016,9,11,25,12.01
1683,2016,9,11,30,12.00
1684,2016,9,11,35,12.01
1685,2016,9,11,40,12.01
1686,2016,9,11,45,12.01
1687,2016,9,11,50,12.01
1688,2016,9,11,55,12.02
1689,2016,9,11,0,12.02
1690,2016,9,11,5,12.02
1691,2016,9,11,10,12.02
1692,2016,9,11,15,12.02
1693,2016,9,11,20,12.01
1694,2016,9,11,25,12.01
1695,2016,9,11,30,12.00
1696,2016,9,11,35,12.00
1697,2016,9,11,40,12.00
1698,2016,9,11,45,12.01
1699,2016,9,11,50,12.01
1700,2016,9,11,55,12.01
1701,2016,9,11,0,12.01
1702,2016,9,11,5,12.01
1703,2016,9,11,10,12.01
1704,2016,9,11,15,12.01
1705,2016,9,11,20,12.01
1706,2016,9,11,25,12.01
1707,2016,9,11,30,12.01
1708,2016,9,11,35,12.00
1709,2016,9,11,40,12.00
1710,2016,9,11,45,12.00
1711,2016,9,11,50,12.01
1712,2016,9,11,55,12.01
1713,2016,9,11,0,12.00
1714,2016,9,11,5,12.01
1715,2016,9,11,10,12.00
1716,2016,9,11,15,12.00
1717,2016,9,11,20,12.00
1718,2016,9,11,25,12.00
1719,2016,9,11,30,12.00
1720,2016,9,11,35,11.99
1721,2016,9,11,40,11.99
1722,2016,9,11,45,12.00
1723,2016,9,11,50,11.99
1724,2016,9,11,55,11.99
1725,2016,9,12,0,11.98
1726,2016,9,12,5,11.98
1727,2016,9,12,10,11.98
1728,2016,9,12,15,11.98
1729,2016,9,12,20,11.98
1730,2016,9,12,25,11.98
1731,2016,9,12,30,11.98
1732,2016,9,12,35,11.98
1733,2016,9,12,40,11.98
1734,2016,9,12,45,11.98
1735,2016,9,12,50,11.97
1736,2016,9,12,55,11.97
1737,2016,9,12,0,11.97
1738,2016,9,12,5,11.97
1739,2016,9,12,10,11.97
1740,2016,9,12,15,11.97
1741,2016,9,12,20,11.97
1742,2016,9,12,25,11.97
1743,2016,9,12,30,11.97
1744,2016,9,12,35,11.96
1745,2016,9,12,40,11.97
1746,2016,9,12,45,11.97
1747,2016,9,12,50,11.96
1748,2016,9,12,55,11.96
1749,2016,9,12,0,11.96
1750,2016,9,12,5,11.96
1751,2016,9,12,10,11.96
1752,2016,9,12,15,11.96
1753,2016,9,12,20,11.97
1754,2016,9,12,25,11.96
1755,2016,9,12,30,11.97
1756,2016,9,12,35,11.97
1757,2016,9,12,40,11.98
1758,2016,9,12,45,11.96
1759,2016,9,12,50,11.96
1760,2016,9,12,55,11.96
1761,2016,9,12,0,11.96
1762,2016,9,12,5,11.95
1763,2016,9,12,10,11.96
1764,2016,9,12,15,11.96
1765,2016,9,12,20,11.96
1766,2016,9,12,25,11.96
1767,2016,9,12,30,11.96
1768,2016,9,12,35,11.96
1769,2016,9,12,40,11.96
1770,2016,9,12,45,11.96
1771,2016,9,12,50,11.96
1772,2016,9,12,55,11.95
1773,2016,9,12,0,11.96
1774,2016,9,12,5,11.96
1775,2016,9,12,10,11.96
1776,2016,9,12,15,11.97
1777,2016,9,12,20,11.96
1778,2016,9,12,25,11.97
1779,2016,9,12,30,11.97
1780,2016,9,12,35,11.97
1781,2016,9,12,40,11.97
1782,2016,9,12,45,11.96
1783,2016,9,12,50,11.96
1784,2016,9,12,55,11.96
1785,2016,9,12,0,11.96
1786,2016,9,12,5,11.96
1787,2016,9,12,10,11.96
1788,2016,9,12,15,11.96
1789,2016,9,12,20,11.96
1790,2016,9,12,25,11.96
1791,2016,9,12,30,11.96
1792,2016,9,12,35,11.96
1793,2016,9,12,40,11.96
1794,2016,9,12,45,11.96
1795,2016,9,12,50,11.95
1796,2016,9,12,55,11.95
1797,2016,9,12,0,11.96
1798,2016,9,12,5,11.96
1799,2016,9,12,10,11.96
1800,2016,9,12,15,11.96
1801,2016,9,12,20,11.97
1802,2016,9,12,25,11.96
1803,2016,9,12,30,11.96
1804,2016,9,12,35,11.96
1805,2016,9,12,40,11.96
1806,2016,9,12,45,11.96
1807,2016,9,12,50,11.96
1808,2016,9,12,55,11.96
1809,2016,9,12,0,11.96
1810,2016,9,12,5,11.96
1811,2016,9,12,10,11.96
1812,2016,9,12,15,11.95
1813,2016,9,12,20,11.96
1814,2016,9,12,25,11.93
1815,2016,9,12,30,11.93
1816,2016,9,12,35,11.95
1817,2016,9,12,40,11.95
1818,2016,9,12,45,11.95
1819,2016,9,12,50,11.95
1820,2016,9,12,55,11.95
1821,2016,9,12,0,11.96
1822,2016,9,12,5,11.96
1823,2016,9,12,10,11.95
1824,2016,9,12,15,11.95
1825,2016,9,12,20,11.95
1826,2016,9,12,25,11.96
1827,2016,9,12,30,11.95
1828,2016,9,12,35,11.96
1829,2016,9,12,40,11.96
1830,2016,9,12,45,11.96
1831,2016,9,12,50,11.96
1832,2016,9,12,55,11.95
1833,2016,9,12,0,11.96
1834,2016,9,12,5,11.95
1835,2016,9,12,10,11.94
1836,2016,9,12,15,11.95
1837,2016,9,12,20,11.95
1838,2016,9,12,25,11.95
1839,2016,9,12,30,11.95
1840,2016,9,12,35,11.95
1841,2016,9,12,40,11.95
1842,2016,9,12,45,11.95
1843,2016,9,12,50,11.95
1844,2016,9,12,55,11.95
1845,2016,9,12,0,11.95
1846,2016,9,12,5,11.94
1847,2016,9,12,10,11.91
1848,2016,9,12,15,11.94
1849,2016,9,12,20,11.93
1850,2016,9,12,25,11.94
1851,2016,9,12,30,11.95
1852,2016,9,12,35,11.94
1853,2016,9,12,40,11.94
1854,2016,9,12,45,11.95
1855,2016,9,12,50,11.95
1856,2016,9,12,55,11.96
1857,2016,9,12,0,11.98
1858,2016,9,12,5,11.90
1859,2016,9,12,10,11.94
1860,2016,9,12,15,11.95
1861,2016,9,12,20,11.93
1862,2016,9,12,25,11.94
1863,2016,9,12,30,11.95
1864,2016,9,12,35,11.94
1865,2016,9,12,40,11.94
1866,2016,9,12,45,11.95
1867,2016,9,12,50,11.93
1868,2016,9,12,55,11.94
1869,2016,9,12,0,11.93
1870,2016,9,12,5,11.92
1871,2016,9,12,10,11.94
1872,2016,9,12,15,11.94
1873,2016,9,12,20,11.93
1874,2016,9,12,25,11.94
1875,2016,9,12,30,11.97
1876,2016,9,12,35,11.95
1877,2016,9,12,40,11.96
1878,2016,9,12,45,11.95
1879,2016,9,12,50,11.93
1880,2016,9,12,55,11.93
1881,2016,9,12,0,11.94
1882,2016,9,12,5,11.91
1883,2016,9,12,10,11.91
1884,2016,9,12,15,11.95
1885,2016,9,12,20,11.96
1886,2016,9,12,25,11.96
1887,2016,9,12,30,11.96
1888,2016,9,12,35,11.94
1889,2016,9,12,40,11.94
1890,2016,9,12,45,11.94
1891,2016,9,12,50,11.93
1892,2016,9,12,55,11.93
1893,2016,9,12,0,11.94
1894,2016,9,12,5,11.93
1895,2016,9,12,10,11.95
1896,2016,9,12,15,11.94
1897,2016,9,12,20,11.88
1898,2016,9,12,25,11.95
1899,2016,9,12,30,11.93
1900,2016,9,12,35,11.92
1901,2016,9,12,40,11.93
1902,2016,9,12,45,11.92
1903,2016,9,12,50,11.90
1904,2016,9,12,55,11.91
1905,2016,9,12,0,11.92
1906,2016,9,12,5,11.93
1907,2016,9,12,10,11.94
1908,2016,9,12,15,11.94
1909,2016,9,12,20,11.93
1910,2016,9,12,25,11.94
1911,2016,9,12,30,11.95
1912,2016,9,12,35,11.96
1913,2016,9,12,40,11.95
1914,2016,9,12,45,11.94
1915,2016,9,12,50,11.94
1916,2016,9,12,55,11.93
1917,2016,9,12,0,11.93
1918,2016,9,12,5,11.93
1919,2016,9,12,10,11.93
1920,2016,9,12,15,11.93
1921,2016,9,12,20,11.93
1922,2016,9,12,25,11.93
1923,2016,9,12,30,11.92
1924,2016,9,12,35,11.92
1925,2016,9,12,40,11.92
1926,2016,9,12,45,11.92
1927,2016,9,12,50,11.92
1928,2016,9,12,55,11.93
1929,2016,9,12,0,11.93
1930,2016,9,12,5,11.93
1931,2016,9,12,10,11.94
1932,2016,9,12,15,11.94
1933,2016,9,12,20,11.94
1934,2016,9,12,25,11.95
1935,2016,9,12,30,11.94
1936,2016,9,12,35,11.94
1937,2016,9,12,40,11.93
1938,2016,9,12,45,11.93
1939,2016,9,12,50,11.93
1940,2016,9,12,55,11.92
1941,2016,9,12,0,11.92
1942,2016,9,12,5,11.92
1943,2016,9,12,10,11.93
1944,2016,9,12,15,11.93
1945,2016,9,12,20,11.92
1946,2016,9,12,25,11.92
1947,2016,9,12,30,11.92
1948,2016,9,12,35,11.92
1949,2016,9,12,40,11.92
1950,2016,9,12,45,11.93
1951,2016,9,12,50,11.93
1952,2016,9,12,55,11.93
1953,2016,9,12,0,11.94
1954,2016,9,12,5,11.94
1955,2016,9,12,10,11.94
1956,2016,9,12,15,11.94
1957,2016,9,12,20,11.94
1958,2016,9,12,25,11.93
1959,2016,9,12,30,11.93
1960,2016,9,12,35,11.94
1961,2016,9,12,40,11.93
1962,2016,9,12,45,11.93
1963,2016,9,12,50,11.93
1964,2016,9,12,55,11.93
1965,2016,9,12,0,11.93
1966,2016,9,12,5,11.93
1967,2016,9,12,10,11.93
1968,2016,9,12,15,11.94
1969,2016,9,12,20,11.91
1970,2016,9,12,25,11.93
1971,2016,9,12,30,11.92
1972,2016,9,12,35,11.93
1973,2016,9,12,40,11.93
1974,2016,9,12,45,11.94
1975,2016,9,12,50,11.94
1976,2016,9,12,55,11.94
1977,2016,9,12,0,11.94
1978,2016,9,12,5,11.94
1979,2016,9,12,10,11.95
1980,2016,9,12,15,11.94
1981,2016,9,12,20,11.95
1982,2016,9,12,25,11.94
1983,2016,9,12,30,11.94
1984,2016,9,12,35,11.94
1985,2016,9,12,40,11.94
1986,2016,9,12,45,11.94
1987,2016,9,12,50,11.93
1988,2016,9,12,55,11.93
1989,2016,9,12,0,11.93
1990,2016,9,12,5,11.93
1991,2016,9,12,10,11.93
1992,2016,9,12,15,11.93
1993,2016,9,12,20,11.93
1994,2016,9,12,25,11.93
1995,2016,9,12,30,11.93
1996,2016,9,12,35,11.94
1997,2016,9,12,40,11.94
1998,2016,9,12,45,11.94
1999,2016,9,12,50,11.94
2000,2016,9,12,55,11.94
2001,2016,9,12,0,11.94
2002,2016,9,12,5,11.94
2003,2016,9,12,10,11.94
2004,2016,9,12,15,11.94
2005,2016,9,12,20,11.93
2006,2016,9,12,25,11.94
2007,2016,9,12,30,11.94
2008,2016,9,12,35,11.94
2009,2016,9,12,40,11.93
2010,2016,9,12,45,11.93
2011,2016,9,12,50,11.94
2012,2016,9,12,55,11.93
